time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,0.0,0.0,1080.0,77.84324488606167,4552.6424710070905,2096.5066080403317,2445.8149648609096,131.24728657034936,0.0,7279.57159445666,0.0,0.0,26.28280731647673,1129.7247432637892,0.0,9401.477975270152,4803.952448924332,0.0
1,0.25,0.0,0.0,0.0,1080.0,113.75283717095448,4274.724342253283,1702.9122143243303,3336.4861022121104,0.0,0.0,7194.029341310694,0.0,0.0,28.794585350423404,1868.9319095123035,0.0,9990.601677566296,4986.880526767213,0.0
2,0.5,0.0,0.0,0.0,1080.0,124.12936668074138,4920.614765943368,1741.5447378821787,2410.8916714610764,128.20572105592336,0.0,7390.410569707914,0.0,0.0,29.892330897659633,855.0702971239567,0.0,10474.7642548293,5168.229370446585,0.0
3,0.75,0.0,0.0,0.0,1080.0,136.6052023123421,4452.24066899668,1703.3166120897308,2596.633739515852,15.348474291558048,0.0,7493.379666938918,0.0,0.0,64.02763620624744,1434.545704277556,0.0,10859.191163895348,5350.882986478271,0.0
4,1.0,0.0,0.0,0.0,1080.0,176.08228541223852,4493.222821264285,488.30131719078,3051.6755672559157,0.0,0.0,7554.539522639064,0.0,0.0,84.4568777741089,2148.299095732351,0.0,11064.356806265983,5533.398983464349,0.0
5,1.25,0.0,0.0,0.0,1080.0,233.69367751012706,4165.670503232008,299.6545364505872,2487.4680860962176,24.459481429820016,0.0,7506.453206810841,0.0,0.0,156.4005713523609,2334.2144468297397,0.0,11121.220465492508,5630.953639217069,0.0
6,1.5,0.0,0.0,0.0,1080.0,291.00499379265864,4438.624929603744,437.14955799090257,1591.1387440058936,8.623316191277823,0.0,7572.504337128272,0.0,0.0,181.4567622406688,1867.599022041937,0.0,11164.159847425475,5626.71103793421,0.0
7,1.75,0.0,0.0,0.0,1080.0,334.0561820868137,4660.0424776539685,77.21732803807745,1720.0148313369698,0.0,0.0,7655.611394725767,0.0,0.0,180.976646116022,1927.6462580690925,0.0,11195.172415268167,5622.4716332085945,0.0
8,2.0,0.0,0.0,0.0,1080.0,302.9343185074501,3727.540582798271,277.94687290043663,2783.0239113729217,0.0,0.0,7867.652261226481,0.0,0.0,290.52081488760047,2958.1144637014672,0.0,11247.388210272109,5618.2354226318,0.0
9,2.25,0.0,0.0,0.0,1080.0,400.4685099851527,3967.6725191991836,0.0,2809.2725108171708,0.0,0.0,7974.250831596541,0.0,0.0,242.90018917029371,2483.5894113132576,0.0,11294.525075004103,5614.002403797218,0.0
10,2.5,0.0,0.0,0.0,1080.0,365.1466326051002,3331.0576748725694,22.19386892694763,3314.7788541105797,0.0,0.0,7884.924728486906,0.0,0.0,323.85367000015754,3189.728879573127,0.0,11328.317211688787,5609.772574300054,0.0
11,2.75,0.0,0.0,0.0,1080.0,395.8724560053194,2856.3792541691687,127.36620255291187,3624.2110669901144,0.0,0.0,7783.868013987398,0.0,0.0,349.53260479669086,3139.104244027173,0.0,11379.356613470747,5605.545931737323,0.0
12,3.0,0.0,0.0,0.0,1080.0,537.7189638637484,4118.90557771285,309.578581352205,2344.000123742095,34.80369134272638,0.0,8105.946600186702,0.0,0.0,333.7268125500058,2041.1210206503351,0.0,11425.899841418051,5601.322473707855,0.0
13,3.25,0.0,0.0,0.0,1080.0,788.2696541304393,3713.0631932552355,455.741053369411,2404.180213693482,0.0,0.0,8058.792564364666,0.0,0.0,263.1464750067959,1720.5341430951585,0.0,11496.671405319303,5597.102197812284,0.0
