time_step,time_hours,zone,demand,thermal,nuclear,solar,wind,solar_spill,wind_spill,hydro_release,hydro_ror,hydro_spill,battery_charge,battery_discharge,battery_soc,pumped_charge,pumped_discharge,pumped_level,demand_response,unserved,overgen_spill
0,0.0,R1Z1,91.34446370501963,0.0,135.0,0.0,187.37282258400958,0.0,0.0,0.0,29.24038710752513,0.0,90.0,0.0,122.09625070068503,80.0,0.0,391.9373702479561,0.0,0.0,0.0
0,0.0,R1Z2,74.18521722510751,0.0,135.0,7.416331113504526,64.40627002980472,3.552713678800501e-15,0.0,0.0,0.0,0.0,90.0,82.08938680318178,91.41522462375967,80.0,80.0,398.99731328261134,0.0,0.0,0.0
0,0.0,R1Z3,122.23792919459156,0.0,0.0,0.0,172.95664183164834,0.0,0.0,0.0,0.0,0.0,45.0,45.0,38.348725250233514,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z4,90.69742926027828,0.0,0.0,0.0,82.04270143199663,0.0,0.0,0.0,29.24038710752513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z5,69.92506929035876,0.0,0.0,0.0,68.33761544753314,0.0,0.0,0.0,58.48077421505026,0.0,90.0,90.0,69.84978896150163,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z6,129.6191798945554,0.0,0.0,4.9443806217513355,70.21567985573728,4.440892098500626e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z1,106.21535613342549,0.0,0.0,1.4404637518860142,113.76527610952817,4.884981308350689e-15,0.0,0.0,58.48077421505026,0.0,90.0,0.0,114.66137337956712,80.0,0.0,466.86684500654377,0.0,0.0,0.0
0,0.0,R2Z2,106.89976829598685,0.0,0.0,2.8866246705599963,190.26819585125688,1.3766765505351941e-14,0.0,0.0,29.24038710752513,0.0,45.0,0.0,51.006345174635044,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z3,89.61590721351918,0.0,0.0,1.398855173412528,74.45157510183039,-6.661338147750939e-16,0.0,0.0,0.0,0.0,90.0,0.0,99.55416293245466,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z4,103.28544531006487,0.0,0.0,11.439903708554453,98.33020121764831,-5.329070518200751e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z5,97.56182103200119,0.0,0.0,6.0469456950837355,138.66258304268976,-8.881784197001252e-15,0.0,0.0,58.48077421505026,0.0,45.0,0.0,49.48206012549048,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z6,103.07274430454419,0.0,0.0,9.388598103005677,195.6176956674206,-1.2434497875801753e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z7,90.73203118019015,0.0,0.0,28.16783440905816,55.43497192243896,3.552713678800501e-15,0.0,0.0,29.24038710752513,0.0,90.0,0.0,123.17793891111236,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z8,129.51865461200978,0.0,0.0,2.687045788935137,170.67814994370795,1.3322676295501878e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z9,123.4004846223671,0.0,0.0,18.023535812624445,55.393681462146986,-3.552713678800501e-15,0.0,0.0,58.48077421505026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
