time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,0.0,0.0,1179.7510154008999,158.27500564471322,6685.34978110637,837.0074363238297,2490.223891217424,1324.5747760683332,421.89140754330253,14099.982633709355,1005.9311236939965,0.0,-4.135580766728708e-14,0.0,0.0,5280.8571617720945,5258.738454780632,0.0
1,0.25,0.0,0.0,0.0,1210.2619091055776,207.34233277954624,6363.310498943577,1121.8161709252288,2749.1244412150645,1112.2131453411675,524.8790004834372,14244.0767782076,982.2840419161967,0.0,5.575401251789458e-14,0.0,0.0,4975.0187067464585,5116.634378614712,0.0
2,0.5,0.0,0.0,0.0,1080.0,181.2888345812713,6473.36255611851,1145.0330531822044,3002.3466286216753,918.6684179160641,493.18476009762617,14143.068938517345,915.5601940749528,0.0,-1.5727003033205733e-14,0.0,0.0,4732.025838498918,4983.063669393722,0.0
3,0.75,0.0,0.0,0.0,1140.8916405725918,265.0598192575364,6357.394789585151,1185.207902205012,3280.5515891843147,1152.4547519087998,483.5848902775522,14599.536153815328,981.1871217967819,0.0,-1.1879386363489175e-14,0.0,0.0,4464.444800247034,4852.102107153157,0.0
4,1.0,0.0,0.0,0.0,1162.3130968419264,311.7248599168337,6604.192940299522,1618.8423320248494,2461.658025672639,1200.7637735855863,256.7375391207269,14624.893537787355,1008.6609703252723,0.0,-2.148281552649678e-14,0.0,0.0,4128.149795556212,4781.977423467388,0.0
5,1.25,0.0,0.0,0.0,1105.7147622911536,405.3425335908187,6164.120037656476,1932.7387230198544,2898.3544084790374,1001.8379862481189,95.75109367082788,14807.981803626604,1204.1222586703184,0.0,1.226796442210798e-14,0.0,0.0,3847.4146286126056,4755.020595013723,0.0
6,1.5,0.0,0.0,0.0,1129.0874312379913,451.75106744331543,6529.7056657709245,1379.1437536528522,3022.3797176550543,775.3149477827403,126.35352448188144,14603.458188776936,1316.42199828405,0.0,2.7755575615628914e-16,0.0,0.0,3658.3258194463533,4719.868742112584,0.0
7,1.75,0.0,0.0,0.0,1080.0,521.4379736925033,7187.53695055237,1211.5176485508955,3487.50802653441,357.8339791442027,48.6963820897349,15049.004871965988,1159.6140174103825,0.0,-2.980948821118545e-14,0.0,0.0,3558.378884722848,4705.540691708797,0.0
8,2.0,0.0,0.0,0.0,1080.0,690.6195075951395,6639.215030956139,1332.9249343051506,4337.651831521197,365.69702184545696,64.31394872967786,15024.235013193162,896.1457026234664,0.0,-5.4511950509095186e-14,0.0,0.0,3522.9357138659666,4705.685325861659,0.0
9,2.25,0.0,0.0,0.0,1186.3704989675457,702.7484037750907,6373.223809171688,1754.8106144118215,3391.8912094223156,703.3415332429844,109.41096925343538,15602.492278578251,1380.6952403333698,0.0,-3.250177904590146e-14,0.0,0.0,3325.6085203252574,4675.087892558636,0.0
