time_step,time_hours,zone,demand,thermal,nuclear,solar,wind,solar_spill,wind_spill,hydro_release,hydro_ror,hydro_spill,battery_charge,battery_discharge,battery_soc,pumped_charge,pumped_discharge,pumped_level,demand_response,unserved,overgen_spill
0,0.0,R1Z1,76.43762768139932,0.0,135.0,2.2133629409446556,41.37946142288812,3.1086244689504383e-15,0.0,0.0,43.26339637893496,0.0,90.0,0.0,251.33268275457917,80.0,0.0,441.55714374193406,0.0,0.0,0.0
0,0.0,R1Z2,125.16767556595947,0.0,135.0,0.0,192.12165255937873,0.0,0.0,0.0,43.26339637893496,0.0,0.0,0.0,161.60690467506126,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z3,164.06988202038747,0.0,0.0,0.023926677085256642,103.85308395676896,5.571931804837504e-15,0.0,0.0,0.0,0.0,0.0,0.0,201.94722017093463,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z1,126.34622899241258,0.0,135.0,5.554037711588421,98.89112208794202,-2.6645352591003757e-15,0.0,0.0,0.0,0.0,90.0,15.958998260963057,202.4030372977737,80.0,80.0,475.61984589062655,0.0,0.0,0.0
0,0.0,R2Z2,155.2014234821473,0.0,135.0,7.958084071057073,78.18396963797326,-2.6645352591003757e-15,0.0,0.0,21.63169818946748,0.0,90.0,90.0,216.8531951006958,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z3,115.49520589976828,0.0,0.0,2.9092479718854634,69.09751878018757,2.220446049250313e-15,0.0,0.0,43.26339637893496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z4,121.19634464382504,0.0,0.0,0.64453671825774,86.51356492808091,5.773159728050814e-15,0.0,0.0,21.63169818946748,0.0,45.0,45.0,106.88713184709343,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z5,104.87463822440445,0.0,0.0,11.560685083393707,183.56337225113685,-7.105427357601002e-15,0.0,0.0,21.63169818946748,0.0,90.0,90.0,196.27179989669247,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z6,136.491195165927,0.0,0.0,2.7984093861231685,42.691969519969305,-3.552713678800501e-15,0.0,0.0,43.26339637893496,0.0,90.0,90.0,216.49238444252626,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z7,113.86959899295343,0.0,0.0,6.545151501775649,82.84199994903375,-2.6645352591003757e-15,0.0,0.0,21.63169818946748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z8,151.39738551044516,0.0,0.0,1.4655540162001444,46.968694057051295,-1.3322676295501878e-15,0.0,0.0,43.26339637893496,0.0,45.0,45.0,106.94546719956824,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z9,189.07057287062588,0.0,0.0,0.10384944052145073,51.708491101869214,1.1102230246251565e-16,0.0,0.0,43.26339637893496,0.0,45.0,43.502073194325405,109.23872175942729,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z1,87.57655720742636,0.0,0.0,0.0,178.58531670536584,0.0,0.0,0.0,43.26339637893496,0.0,90.0,90.0,201.41966336831388,80.0,80.0,438.64141766935865,0.0,0.0,0.0
