time_step,time_hours,zone,demand,thermal,nuclear,solar,wind,solar_spill,wind_spill,hydro_release,hydro_ror,hydro_spill,battery_charge,battery_discharge,battery_soc,pumped_charge,pumped_discharge,pumped_level,demand_response,unserved,overgen_spill
0,0.0,R1Z1,89.62532880529405,0.0,135.0,3.458978222037004,58.504890284131946,1.7763568394002505e-15,0.0,0.0,0.0,0.0,90.0,0.0,175.85158199481867,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z2,129.9691445583587,0.0,135.0,0.14837421562799946,24.9573116105125,-1.1102230246251565e-16,0.0,0.0,53.804231771511745,0.0,0.0,53.9849646135379,149.86862035069706,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z3,93.7983928819574,0.0,0.0,0.0,109.58108321990026,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z4,85.40388444402834,0.0,0.0,5.833341067521218,49.157001479902135,1.7763568394002505e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z5,97.68836138541847,0.0,0.0,1.9148073099216312,21.229708157892304,4.440892098500626e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z6,101.52981480043687,0.0,0.0,0.3945605820226845,50.723169523973375,2.1094237467877974e-15,0.0,0.0,53.804231771511745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z7,118.32599257254921,0.0,0.0,0.0,57.202575930987095,0.0,0.0,0.0,0.0,0.0,0.0,90.0,111.69908211959964,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z8,90.45106948818702,0.0,0.0,0.0,52.08410408083887,0.0,0.0,0.0,53.804231771511745,0.0,0.0,0.0,146.7521460256745,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R1Z9,84.1054252736778,0.0,0.0,3.8664530535464223,66.33244465606768,-3.9968028886505635e-15,0.0,0.0,53.804231771511745,0.0,0.0,0.0,114.13439989653673,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z1,106.19568521181901,0.0,135.0,0.0,132.59194368949207,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,82.9921601911897,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z2,89.54156865937355,0.0,0.0,0.0,190.81113691867787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.857399861703016,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z3,123.63852147292793,0.0,0.0,0.0,45.43820695758312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.68763185946031,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z4,132.8344953706004,0.0,0.0,3.7658209760644894,122.05470881861443,-2.6645352591003757e-15,0.0,0.0,26.902115885755872,0.0,81.38824236247578,0.0,136.94491959837606,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R2Z5,119.60630286645922,0.0,0.0,7.014567539492091,76.93131577609628,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z1,127.22878299355816,0.0,0.0,0.0,37.057709407693935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.85885664828092,80.0,0.0,330.25127036391336,0.0,0.0,0.0
0,0.0,R3Z2,70.16691013524033,0.0,0.0,1.934859675042972,48.52390313384413,-1.1102230246251565e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,124.77937913968391,80.0,0.0,351.1331359082043,0.0,0.0,0.0
0,0.0,R3Z3,122.40353466309334,0.0,0.0,0.0,34.112434344725806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z4,151.25981728082155,0.0,0.0,0.0,131.00028527581154,0.0,0.0,0.0,53.804231771511745,0.0,33.544699766501736,0.0,73.50611280286181,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z5,93.75319672292459,0.0,0.0,0.0,191.82622084938268,0.0,0.0,0.0,53.804231771511745,0.0,5.058091764902009,0.0,81.71757280569102,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z6,91.87582178448419,0.0,0.0,0.0,42.048449625936954,0.0,0.0,0.0,26.902115885755872,0.0,90.0,0.0,167.43153347849056,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R3Z7,107.44530201026538,0.0,0.0,0.15357101841618714,209.752564315258,1.3627987627273797e-14,0.0,0.0,53.804231771511745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R4Z1,112.07534979638697,0.0,135.0,0.0,82.26900960636748,0.0,0.0,0.0,53.804231771511745,0.0,0.0,0.0,116.09839418133609,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R4Z2,123.02667464431022,0.0,0.0,12.81012046189991,23.275768122850092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R4Z3,87.54029763781509,0.0,0.0,0.0,117.29485508049956,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R4Z4,63.632911577848304,0.0,0.0,0.0,108.60435781384241,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,80.14599294978011,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z1,87.14496683606795,0.0,135.0,0.0,127.95390246019035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,360.18620365962687,0.0,0.0,0.0
0,0.0,R5Z2,79.98397524220036,0.0,0.0,0.0,42.30723902593563,0.0,0.0,0.0,26.902115885755872,0.0,32.11095659794247,0.0,90.78459005637048,80.0,0.0,258.0405470414651,0.0,0.0,0.0
0,0.0,R5Z3,108.08532022582803,0.0,0.0,1.0833423618501428,93.29048652848569,-1.3322676295501878e-15,0.0,0.0,53.804231771511745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z4,149.3809053623881,0.0,0.0,0.0,89.77999350085008,0.0,0.0,0.0,53.804231771511745,0.0,45.0,0.0,69.70276165067418,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z5,111.17383966589846,0.0,0.0,0.6402766880808102,34.92007085139321,-2.9976021664879227e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,112.06971919389196,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z6,88.87821637739954,0.0,0.0,0.0,119.28177145238791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z7,109.53923281496449,0.0,0.0,1.902415443609783,227.90728812442902,-5.773159728050814e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z8,148.72827327080853,0.0,0.0,2.1921240658566035,96.17774077525446,-3.9968028886505635e-15,0.0,0.0,0.0,0.0,45.0,0.0,66.84044447956447,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z9,90.43728339441579,0.0,0.0,0.34364341931316744,188.56922720516343,-8.1601392309949e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z10,114.64454676520495,0.0,0.0,2.5114577060898853,240.0,-1.199040866595169e-14,0.0,0.0,0.0,0.0,0.0,0.0,79.6709201673758,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z11,123.7151336699427,0.0,0.0,0.0,139.84365233903344,0.0,0.0,0.0,53.804231771511745,0.0,90.0,0.0,188.60091956716047,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z12,92.36565065480917,0.0,0.0,2.434955005861628,31.244465219627426,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,45.0,0.0,84.52701937607654,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R5Z13,104.43086224786258,0.0,0.0,1.4722221408616605,122.6394798065316,1.9984014443252818e-15,0.0,0.0,0.0,0.0,14.328618210682862,0.0,150.73500593174495,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R6Z1,126.35880759364463,0.0,135.0,4.791019450229635,3.889658377017462,0.0,0.0,0.0,53.804231771511745,0.0,0.0,0.0,0.0,76.76424889008936,0.0,328.9751307206927,0.0,0.0,0.0
0,0.0,R6Z2,106.38706830975663,0.0,0.0,2.5065948399949463,74.01432172239198,3.552713678800501e-15,0.0,0.0,53.804231771511745,0.0,0.0,0.0,62.33780480502485,80.00000000000006,0.0,225.77148754578317,0.0,0.0,0.0
0,0.0,R6Z3,99.6608136123153,0.0,0.0,0.0,49.26729655768285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R6Z4,140.8577737350853,0.0,0.0,0.8011117476274023,66.12139361536951,-6.439293542825908e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,151.21576653234501,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R6Z5,96.0580490613929,0.0,0.0,7.316564757428935,114.72330601566938,-2.6645352591003757e-15,0.0,0.0,53.804231771511745,0.0,0.0,0.0,70.71440539742223,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R7Z1,125.0498976927777,0.0,135.0,0.0,41.45783626651511,0.0,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R7Z2,105.61008512678093,0.0,0.0,0.0,27.935312972677107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R7Z3,102.32937212225252,0.0,0.0,0.0,35.73241867783863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.62912628195932,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R7Z4,77.1178144628145,0.0,0.0,0.9281155538776176,54.92437868110133,2.4424906541753444e-15,0.0,0.0,26.902115885755872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,R7Z5,119.50369435947474,0.0,0.0,0.0,59.30949365237977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.53131815843581,0.0,0.0,0.0,0.0,0.0,0.0
