time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,272.3910624338011,0.0,1080.0,259.07186112898705,6174.129835167487,0.0,2651.413803407422,1907.2583770340136,1040.0,8209.482814304109,0.0,0.0,6.402973239261575,19.774665150712863,0.0,6453.82187575868,3958.5181579660207,0.0
1,0.25,0.0,513.3345581363027,0.0,1080.0,268.4690361863895,6089.249955917062,224.4947206910104,2051.0549508599424,2453.963936170496,1040.0,8278.898041688597,0.0,0.0,9.352704972532425,126.55731271466283,0.0,6554.612938299944,3920.061139081411,0.0
2,0.5,0.0,283.495877105259,0.0,1080.0,316.06322237859035,5945.016968270944,0.0,2700.8481114914453,1919.6750160577135,1040.0,8240.214349027516,0.0,0.0,8.288938904764816,170.2885095907123,0.0,6800.094514164039,3896.291376504924,0.0
3,0.75,0.0,228.09516474889207,0.0,1080.0,316.5529573136875,6379.045132109518,0.0,2592.1774736950483,1910.8740221490161,1040.0,8482.334478437931,0.0,0.0,0.23640067311729476,8.027399578349076,0.0,7073.612896282672,3876.524007447304,0.0
4,1.0,0.0,266.9668434490872,0.0,1080.0,432.8631571884652,6090.957647028105,0.0,2924.9551086247907,1816.99704896184,1040.0,8510.089135947852,0.0,0.0,1.259409243559162e-14,0.0,0.0,7372.203317428703,3856.767722323423,0.0
5,1.25,0.0,263.64880465594484,0.0,1080.0,381.204490208661,5754.572808458159,0.0,5040.0,594.8061769678488,674.0014328126728,8630.936103791397,0.0,0.0,62.062167296154016,509.67418216115874,0.0,8006.556572068798,3935.120427821863,0.0
6,1.5,0.0,251.49557804024772,0.0,1080.0,410.8800595252164,6685.869534989158,0.0,4176.150167525822,1021.3163119244048,429.036815220559,8921.757311144913,0.0,0.0,42.508353455883295,248.27777845461077,0.0,8524.106624875312,4079.0866087701747,0.0
7,1.75,0.0,377.95229659770064,0.0,1080.0,596.1836820696977,6487.538649953524,0.0,2348.750066966814,2946.7004730920253,316.92351108032636,8866.264226438478,0.0,0.0,12.820696708649299,139.6157906905142,0.0,8509.436457506605,4239.454646833763,0.0
8,2.0,0.0,350.70492458095623,0.0,1080.0,726.3603368428174,7762.660052791588,0.0,2313.1865790048346,1909.7814695620636,125.30098631536441,9016.58449993571,0.0,0.0,9.323133184938186,20.707709921251336,0.0,8785.162131392039,4446.005171146429,0.0
9,2.25,0.0,400.26068303190607,0.0,1080.0,735.2650654327153,7591.729605666705,0.0,2167.116147700074,1999.000493016628,247.0634019283742,8911.497791528429,0.0,0.0,32.44123967119896,205.12002767600512,0.0,9026.60934903998,4619.804125702216,1021.7986890737552
10,2.5,0.0,331.93713105235634,0.0,1080.0,810.3012794574106,6973.215722845357,0.0,3403.5990839372375,1566.9098898600062,109.05354602020999,9061.142391067864,0.0,0.0,53.360229793474694,303.8887928066113,0.0,9394.364843335035,4830.496152044449,0.0
11,2.75,0.0,377.79726984454953,0.0,1080.0,854.8545799470978,6979.493992398477,0.0,2952.3865050404265,1905.838681839896,230.7386532113781,9075.515142592725,0.0,0.0,79.61703983663386,728.1041259816673,0.0,9669.549975138762,5008.455007244142,0.0
12,3.0,0.0,331.95221705888304,0.0,1080.0,840.808556525415,6265.812016918975,0.0,3785.2687651482042,2122.380987062925,45.78297565216461,9258.101084248801,0.0,0.0,212.89060348103393,1491.6216450650304,0.0,9885.518543235068,5235.887402658734,1021.7986890737559
