time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,0.0,0.0,405.0,153.74271305077298,5391.52598877021,1047.524254134647,1229.7711535375572,717.16181705124,0.0,8944.725926544426,0.0,0.0,3.0309088572266774e-14,0.0,0.0,5565.66177392294,2584.2198044561187,0.0
1,0.25,0.0,0.0,0.0,405.0,157.48801021265132,5576.8312557203235,933.6870407133479,1810.3453695243184,353.35559716602245,0.0,8856.834826265947,0.0,0.0,3.647082635893639e-14,0.0,0.0,5548.492698641375,2583.359894443886,0.0
2,0.5,0.0,0.0,0.0,405.0,142.4951629869347,5076.121625985177,973.945628993346,2290.7081506752943,416.5236935816591,0.0,9132.444618175612,0.0,0.0,3.87363752185621e-15,0.0,0.0,5466.979441160731,2582.500270570329,0.0
3,0.75,0.0,0.0,0.0,405.0,159.0136413127806,5068.94771548823,1232.7317974841787,1654.4793430830478,505.74263263681553,0.0,8958.174040428972,0.0,0.0,1.0574874309554616e-14,0.0,0.0,5337.227776385863,2581.640932740233,0.0
4,1.0,0.0,0.0,0.0,405.0,187.76418673387695,4906.87269257285,917.6427468380249,2363.2900289878435,460.0679339671926,0.0,9164.176203974514,0.0,0.0,3.534672554650342e-14,0.0,0.0,5222.2036581404245,2580.781880858415,0.0
5,1.25,0.0,0.0,0.0,405.0,214.81371397938918,4888.370881908444,855.9086769832072,2654.475901703786,293.3337076213924,0.0,9216.661405488287,0.0,0.0,6.281086761816823e-14,0.0,0.0,5157.654955225095,2579.923114829725,0.0
6,1.5,0.0,0.0,0.0,405.0,261.2528106512988,5084.90150816341,1225.5648712720674,1345.9089908976352,978.4480732024639,138.78391692614952,9409.548496237763,4.3829538665797685,0.0,-1.0325074129013956e-14,0.0,0.0,4889.963174408447,2541.8666403164407,0.0
7,1.75,0.0,0.0,0.0,405.0,270.35011989710046,5547.891310164587,724.6032111887752,1814.564076585436,890.7253330430905,0.0,9569.550568004339,0.0,0.0,2.5118795932144167e-14,0.0,0.0,4657.836125833834,2541.020823497765,0.0
8,2.0,0.0,0.0,0.0,405.0,414.45097928430084,4929.213884463665,972.4824405945026,2170.3726889523846,520.864032244507,0.0,9374.19263225727,75.12145253015174,0.0,1.3961054534661343e-14,0.0,0.0,4534.960053323153,2540.1752881281936,0.0
9,2.25,0.0,0.0,0.0,405.0,490.5188495882808,4628.105437477755,944.5697907003465,2564.6298934388824,507.8475008497192,19.56224469911814,9517.80739023083,0.0,0.0,1.2101430968414206e-14,0.0,0.0,4399.785027012978,2534.086802176202,0.0
10,2.5,0.0,0.0,0.0,405.0,605.2664991050251,5002.095250671763,798.6122587217194,2601.3235908833412,298.44167448077246,0.0,9636.95921867304,0.0,0.0,3.197442310920451e-14,0.0,0.0,4329.749516334548,2533.2435741313984,0.0
11,2.75,0.0,0.0,0.0,405.0,677.4146584698098,5475.573199457337,283.86931198898355,3300.0,147.52772752183947,0.0,9987.107167173563,0.0,0.0,4.107825191113079e-14,0.0,0.0,4349.7446182297945,2535.9179625747684,0.0
12,3.0,0.0,0.0,0.0,405.0,684.9980770604266,5355.230697650551,535.3444647170182,3009.870574876103,19.33553327348315,0.0,9700.013515048708,0.0,0.0,-2.4091839634365897e-14,0.0,0.0,4410.282660456521,2535.0741252036382,0.0
13,3.25,0.0,0.0,0.0,405.0,701.5310621403904,5868.032434109187,917.7385720640402,2160.866319617165,11.452740621105647,0.0,9839.586733314063,0.0,0.0,4.6407322429331543e-14,0.0,0.0,4453.800734153863,2534.230568622944,0.0
14,3.5,0.0,0.0,0.0,405.0,785.8977178405856,5548.510714890646,621.2390429723172,2709.445298652374,80.95650498404841,0.0,9990.63576966448,0.0,0.0,1.865174681370263e-14,0.0,0.0,4463.45091338273,2533.38729273925,0.0
15,3.75,0.0,0.0,0.0,405.0,888.8146518898861,5823.3733520064825,957.6057761558935,1654.9867978070201,538.2814378556934,0.0,10264.612319249827,3.956110019409735,0.0,-2.886579864025407e-14,0.0,0.0,4312.012022805756,2532.5442974591547,0.0
16,4.0,0.0,0.0,0.0,405.0,924.0826297974706,5161.204650912236,1349.2888475901857,1673.1866539907307,797.1763365205959,0.0,10290.22205486115,0.0,0.0,-2.5757174171303632e-14,0.0,0.0,4091.878788305657,2531.7015826892853,0.0
