time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,692.5446637811194,0.0,945.0,176.13267704882614,5360.349868628088,440.0,1598.697360290436,2652.617766844112,480.0,8024.127190271021,0.0,0.0,3.4083846855992306e-14,0.0,0.0,6442.083201975492,2731.5384279313557,0.0
1,0.25,0.0,378.6507568763127,0.0,945.0,201.490492703526,4977.541865933596,0.0,2511.6809420712643,2514.426324490962,480.0,8231.012689811854,0.0,0.0,6.557254739192331e-15,0.0,0.0,6330.458877682414,2731.8308922599963,0.0
2,0.5,0.0,272.1063013551898,0.0,945.0,285.015504272406,5040.001542059025,0.0,2492.487598894168,2445.7762572867737,480.0,8339.886207351865,0.0,0.0,2.853273173286652e-14,0.0,0.0,6250.414541564547,2732.1231812797237,0.0
3,0.75,0.0,251.90698450042126,0.0,945.0,261.2352506328189,5278.1231678844615,0.0,1908.0943859474392,2712.9437960392943,480.0,8518.410613032453,57.77775305236691,0.0,9.769962616701378e-15,0.0,0.0,6051.386196218922,2732.415295095624,0.0
4,1.0,0.0,193.68777581003448,0.0,945.0,374.7770431081987,4837.249771483365,0.0,1255.4720793186393,2762.8205926243445,480.0,8189.909410011908,0.0,0.0,-4.6629367034256575e-15,0.0,0.0,5699.345742328724,2732.7072338127173,0.0
5,1.25,0.0,427.7245741291206,0.0,945.0,461.37604542100974,5531.2024394626205,220.0,2103.382935147731,2209.3623462096043,480.0,8358.171799597258,0.0,0.0,-8.992806499463768e-15,0.0,0.0,5704.179031957578,2732.9989975359613,1351.6894746445275
6,1.5,0.0,502.4895207333843,0.0,945.0,462.86346697740095,5198.4913347463835,195.52408479888322,2767.1143651344732,2044.643286591064,480.0,8483.355713239927,0.0,0.0,6.938893903907228e-16,0.0,0.0,5740.064466798163,2733.2905863702513,0.0
7,1.75,0.0,359.6281175060611,0.0,945.0,521.8386759151808,5423.091107116261,0.0,2658.803898523921,2082.410285318387,480.0,8647.125864503809,0.0,0.0,-1.0103029524088925e-14,0.0,0.0,5780.5928086863505,2717.923162391881,0.0
8,2.0,0.0,249.32819432800397,0.0,945.0,664.2344198845524,5202.69377164521,0.0,1694.455813327149,2655.0,480.0,8696.566602048926,0.0,0.0,1.6209256159527285e-14,0.0,0.0,5575.117376415245,2699.569029874168,0.0
9,2.25,0.0,286.2608111777072,0.0,945.0,737.6050154691957,5391.612085153363,0.0,2782.6995739402805,2016.9218332352766,480.0,8932.577696620408,0.0,0.0,3.1308289294429414e-14,0.0,0.0,5643.575295100964,2681.225899187005,0.0
10,2.5,0.0,326.44705003583533,0.0,945.0,801.0910697688892,5511.074113729524,0.0,1711.0660849807482,2673.7499114669345,480.0,8906.594214155568,0.0,0.0,-2.3397950243975174e-14,0.0,0.0,5478.272119370144,2662.893763735676,0.0
11,2.75,0.0,351.3071666498753,0.0,945.0,844.1452038045281,6157.7266458158465,0.0,2101.039606819361,2038.3278756372163,480.0,9079.932165427077,0.0,0.0,4.6629367034256575e-14,0.0,0.0,5541.114892177794,2644.5726169294203,0.0
12,3.0,0.0,600.881032276905,0.0,945.0,1032.1037668853196,5608.694000392526,0.0,2257.9130835390324,2563.253374060715,480.0,9127.454244443641,0.0,0.0,6.927791673660977e-14,0.0,0.0,5468.389709862688,2626.2624521814255,0.0
13,3.25,0.0,555.1152362600442,0.0,945.0,1113.5328944588773,6064.462057784202,0.0,2429.1528032625956,2065.737391348289,480.0,9251.70917523957,0.0,0.0,-9.969802761133906e-14,0.0,0.0,5560.202107940288,2607.9632629088283,0.0
14,3.5,0.0,387.9580798975736,0.0,945.0,1252.76096386189,5750.880340990634,0.0,2479.890852972342,1878.2147920553534,480.0,9390.525273448342,0.0,0.0,1.3322676295501878e-14,0.0,0.0,5636.440142649437,2589.675042532712,0.0
15,3.75,0.0,794.2147009990414,0.0,945.0,1359.1041629418385,5777.931398246148,265.8246555688206,2985.61398725836,1461.2415052709798,480.0,9345.501008287105,0.0,0.0,-3.952393967665557e-14,0.0,0.0,5854.052967456658,2571.397784478102,0.0
16,4.0,0.0,365.2480819226121,0.0,945.0,1414.1732891716144,5656.363518835674,0.0,2138.3619591620914,2185.777467333036,480.0,9494.805555465995,0.0,0.0,2.886579864025407e-14,0.0,0.0,5835.962873259572,2553.131482173966,0.0
17,4.25,0.0,456.52874976593307,0.0,945.0,1596.6450922770273,5692.572323697281,203.7392669004089,1861.376675822586,2344.1437583006345,480.0,9769.158008108881,0.0,0.0,4.440892098500626e-14,0.0,0.0,5760.9760101303455,2534.8761290532107,0.0
18,4.5,0.0,471.16921743869955,0.0,945.0,1738.5416524972318,5851.522536004666,0.0,2409.0682763014174,1854.8211281387066,480.0,9686.796413149505,0.0,0.0,-2.4868995751603507e-14,0.0,0.0,5869.451744376529,2516.631718552678,0.0
19,4.75,0.0,422.9401649148472,0.0,945.0,1845.2597417273712,5517.884420076511,0.0,2404.5510848214326,2093.1111518360335,480.0,9767.3917206129,0.0,0.0,4.796163466380676e-14,0.0,0.0,5907.842367104482,2498.3982441131448,0.0
20,5.0,0.0,545.3609113472453,0.0,945.0,1874.745155009222,5322.695505325983,0.0,3255.9535875112197,1733.5914581214438,480.0,9990.744596561377,0.0,0.0,2.6645352591003757e-14,0.0,0.0,6038.176667324013,2480.17569917932,1351.6894746445264
21,5.25,0.0,506.07653661744473,0.0,945.0,2052.3011513997926,4651.861015392935,220.0,2574.4897722968813,2524.8290772599994,480.0,9904.983859290602,0.0,0.0,4.796163466380676e-14,0.0,0.0,5946.877143078,2461.9640771998406,0.0
22,5.5,0.0,772.1501972442792,0.0,945.0,2176.4199444753567,4910.497750480266,246.60146737641332,2527.5700002722137,2272.142738164496,480.0,9651.081703524467,0.0,0.0,-5.329070518200751e-15,0.0,0.0,5946.276097839016,2443.763371627272,1351.6894746445264
23,5.75,0.0,502.346691332767,0.0,945.0,2381.2827370811506,4411.506070688958,0.0,2999.957560313828,2517.497987731965,480.0,10163.568626132304,0.0,0.0,-6.572520305780927e-14,0.0,0.0,5864.498059585035,2425.573575918104,0.0
24,6.0,0.0,502.22284664018036,0.0,945.0,2433.285746890807,4426.226059872332,0.0,3266.653391150804,2062.73277980951,480.0,10023.03016673228,0.0,0.0,-4.440892098500626e-14,0.0,0.0,5909.464959973846,2407.3946835327474,0.0
25,6.25,0.0,547.7344836772784,0.0,945.0,2665.2678176954832,4830.816114370029,0.0,3600.0,1241.2326285741567,480.0,10086.518720817043,0.0,0.0,7.105427357601002e-14,0.0,0.0,6184.174082844881,2389.2266879355348,0.0
26,6.5,0.0,587.1765851346933,0.0,945.0,2830.4643168024363,4146.754234948979,0.0,2359.069778338073,2706.8284387977687,480.0,10053.73184964947,0.0,0.0,-4.440892098500626e-14,0.0,0.0,5994.873790226072,2371.0695825947155,0.0
27,6.75,0.0,481.7519327595271,0.0,945.0,3027.319872405742,4491.3297152882615,0.0,2302.0101817179902,2301.8489676872787,480.0,10218.368776165516,0.0,0.0,7.105427357601002e-15,0.0,0.0,5919.297096070018,2352.9233609824532,0.0
28,7.0,0.0,550.7292378946124,0.0,945.0,3256.000416245245,4028.7736462542566,0.0,2918.6813489452506,1993.891579239219,480.0,10213.55629100448,0.0,0.0,0.0,0.0,0.0,5929.017204547364,2334.7880165748265,1351.6894746445264
29,7.25,0.0,507.0470493975232,0.0,945.0,3543.7795178186884,3591.1927586170286,251.6894746445264,2003.2463522701605,2634.5553890702577,480.0,10175.132703064715,0.0,0.0,6.039613253960852e-14,0.0,0.0,5745.534914498705,2316.6635428518234,0.0
30,7.5,0.0,556.0791490756774,0.0,945.0,3750.6244124861632,3745.939950793652,0.0,2413.554636224364,2381.5232734600754,480.0,10057.79866771171,0.0,0.0,-3.552713678800501e-15,0.0,0.0,5708.334162098085,2298.5499332973395,0.0
31,7.75,0.0,462.11587169502224,0.0,945.0,3944.6070886941184,3668.4575101002515,0.0,2858.3632356595444,1468.536827226783,480.0,9847.46208832972,0.0,0.0,-4.263256414560601e-14,0.0,0.0,5905.36122109319,2280.447181399178,0.0
32,8.0,0.0,551.6592617066949,0.0,945.0,4225.7186506649605,3978.3700552521586,0.0,3280.2758446353137,658.0801267036287,447.21634657881737,9834.99823399506,0.0,0.0,-5.684341886080802e-14,0.0,0.0,6341.334279787792,2271.1422220917007,0.0
33,8.25,0.0,492.9026457918744,0.0,945.0,4462.211383136091,3706.3772755122154,0.0,2647.5482352746744,1247.3232548470708,480.0,9816.72280126143,0.0,0.0,3.552713678800501e-15,0.0,0.0,6625.625683844651,2253.055898918468,0.0
