time_step,time_hours,net_import,net_export,thermal_total,nuclear_total,solar_total,wind_total,hydro_release_total,hydro_ror_total,battery_discharge_total,pumped_discharge_total,demand_total,demand_response_total,unserved_total,solar_spill_total,wind_spill_total,overgen_spill_total,battery_soc_total,pumped_level_total,hydro_spill_total
0,0.0,0.0,464.460290337871,0.0,540.0,37.95087982595033,1359.1041418422103,0.0,487.2168759196072,362.40436731425075,160.0,1612.2159745641475,0.0,0.0,-1.5543122344752192e-15,0.0,0.0,1506.2566186122845,1085.6511047748954,0.0
1,0.25,0.0,539.6686745217834,0.0,540.0,24.80282630847796,1446.5604732888255,0.0,551.293530964396,234.3077143663125,150.23147064054376,1537.5273410467726,0.0,0.0,1.1657341758564144e-14,0.0,0.0,1577.0566951765145,1100.77392862026,0.0
2,0.5,0.0,494.5304071555398,0.0,540.0,47.88255590296799,1719.8459600052975,0.0,491.8202919489704,15.629822500361044,122.16539139607522,1572.8136145981323,0.0,0.0,-6.439293542825908e-15,0.0,0.0,1709.4426912318263,1123.4112390693722,0.0
3,0.75,0.0,618.8421454651926,0.0,540.0,62.86546686227868,1475.5511234944145,0.0,444.4897909434979,289.3870311752638,160.0,1551.9267928594616,0.0,0.0,-9.992007221626409e-15,0.0,0.0,1764.3472980088936,1119.9283868548805,0.0
4,1.0,0.0,448.94071306456715,0.0,540.0,63.92427569124071,1367.928037234513,0.0,325.1134624962174,357.18201010326527,160.0,1575.2070724606692,0.0,0.0,1.3322676295501878e-14,0.0,0.0,1800.0255324635439,1113.7600514236028,0.0
5,1.25,0.0,539.2293782290121,0.0,540.0,96.23600488810689,1274.187653200936,0.0,458.57710792186,334.79235647308326,160.0,1534.563744254974,0.0,0.0,-2.525757381022231e-14,0.0,0.0,1841.9599932879005,1107.5949840435808,0.0
6,1.5,0.0,505.7690033642749,0.0,540.0,123.54245894623787,1394.1377985008826,0.0,345.9928602434385,403.95980962405116,160.0,1671.8639239503352,0.0,0.0,1.865174681370263e-14,0.0,0.0,1864.3032918098725,1101.4331829833654,0.0
7,1.75,0.0,589.8134040394089,0.0,540.0,87.72111681205249,1766.5713688066005,0.0,298.9907293560676,60.72390021037454,111.35601831253994,1485.5497294582262,0.0,0.0,1.7985612998927536e-14,0.0,0.0,1983.4656735986653,1108.3126021403114,0.0
8,2.0,0.0,536.8490896205925,0.0,540.0,99.72371964613224,1468.7926426427614,0.0,509.2972577774651,205.64225603385532,160.0,1656.6067864796216,0.0,0.0,8.930240077487188,0.0,0.0,2061.526695003774,1102.1504208782167,0.0
9,2.25,0.0,534.8132120685128,0.0,540.0,133.1889195574173,1440.556990376051,0.0,398.09290553542104,251.08768916725,160.0,1598.1132925676268,0.0,0.0,-1.2878587085651816e-14,0.0,0.0,2126.627983357599,1095.991504406832,0.0
10,2.5,0.0,510.4054264783041,0.0,540.0,102.55982758006134,1430.7449644374592,0.0,609.9857770191918,55.260335231571844,160.0,1598.1454777899803,0.0,0.0,36.174201215862944,77.99734058460714,0.0,2246.876880016645,1089.8358509964357,0.0
11,2.75,0.0,529.962165511492,0.0,540.0,140.0175888593854,1299.9943005404236,0.0,745.6537642876549,127.42434489798217,160.0,1693.1278330739542,0.0,0.0,11.394985996531073,68.70622559077025,0.0,2346.5531045695225,1083.6834589182224,0.0
12,3.0,0.0,514.684809973444,0.0,540.0,163.41889104136808,1715.1766705557866,0.0,447.82179966184765,29.84852761605255,99.43957794206749,1691.0206568436784,0.0,0.0,1.9984014443252818e-15,0.0,0.0,2473.5912996976185,1093.766223345147,0.0
13,3.25,0.0,626.9370047748912,0.0,540.0,158.05894980316802,1640.4869740155877,0.0,422.8064110299856,226.4693494321698,160.0,1730.8846795060201,0.0,0.0,33.47270166072964,203.92780016214263,0.0,2544.9245298010032,1087.6117489128799,0.0
14,3.5,0.0,594.7452943193348,0.0,540.0,175.71651950413275,1553.4216521049998,0.0,560.7492869895733,188.17161990795125,80.0,1713.3137841873222,0.0,0.0,16.495657729864156,2.174971817867174,0.0,2626.9412143317286,1102.9027858849163,0.0
15,3.75,0.0,429.49900964707695,0.0,540.0,174.95805710162549,1636.793487326746,0.0,499.3359548182491,136.82563294233202,80.0,1848.4141225418757,0.0,0.0,12.325185583481211,19.1826539121908,0.0,2723.3049049662072,1118.1857214991173,0.0
16,4.0,0.0,595.352586130436,0.0,540.0,206.6260694517333,1506.8145457104981,0.0,677.381141246251,165.18717642720154,80.0,1790.656346705248,0.0,0.0,-7.993605777301127e-15,0.0,0.0,2811.4980079230663,1133.4605600476705,0.0
17,4.25,0.0,538.2728799467021,0.0,540.0,183.68654644624868,1615.8908073947687,0.0,612.9532968893311,50.801030135498834,80.0,1755.0588009191451,0.0,0.0,65.42793366162081,97.63134829816885,0.0,2931.8167222974985,1148.7273058204892,0.0
18,4.5,0.0,571.6630287651581,0.0,540.0,221.76526796974002,1355.077071383253,0.0,780.0,199.3245475065537,80.0,1814.5038580943888,0.0,0.0,23.483159861125895,172.1460842717486,0.0,3010.0147277630567,1163.9859631052143,0.0
19,4.75,0.0,544.6125854507932,0.0,540.0,187.1612727767487,1525.7349080706817,0.0,536.3422150604832,271.6356361719741,80.0,1806.2614466290947,0.0,0.0,68.81515141868626,289.61720901701153,0.0,3067.67153391085,1179.2365361872148,0.0
20,5.0,0.0,591.4464639001643,0.0,540.0,240.74087809492153,1270.0217322230076,0.0,716.4701174853551,395.2638935415079,80.0,1861.0501574446278,0.0,0.0,58.61274145801379,409.66396625277,0.0,3090.341579471802,1194.4790293495892,0.0
21,5.25,0.0,484.594646709636,0.0,540.0,306.16462949930155,1356.142654396177,0.0,465.31444800993995,454.7006600570294,80.0,1927.727745252812,0.0,0.0,32.67442697117329,179.74491557285074,0.0,3096.1998008827563,1209.713446873167,0.0
22,5.5,0.0,522.8831670852443,0.0,540.0,271.6358780095644,1364.5642169497432,0.0,491.3110017005451,418.31545884562945,80.0,1852.943388420238,0.0,0.0,29.864106013839233,0.0,0.0,3112.3154080597196,1224.9397930365094,0.0
23,5.75,0.0,503.33430994000423,0.0,540.0,325.7765449984933,1274.5077261545964,0.0,513.5073215077339,478.3365947377959,80.0,1918.7938774586155,0.0,0.0,37.57906396256607,36.61465511912327,0.0,3111.4656625676284,1240.158072115911,0.0
24,6.0,0.0,512.624333152512,0.0,540.0,314.29515698227954,1023.5514262974634,0.0,774.3575424693288,423.63924490043905,80.0,1853.2190374969987,0.0,0.0,59.51008685519925,134.06827797973943,0.0,3126.0524556515584,1255.3682883854008,0.0
